355680	 -0.9537406380862008	 0.5874381926109742
356076	 -0.46449207196300235	 0.36218877993465176
356381	 -0.4660475273627753	 0.3209966959041627
356446	 -0.33343212962249447	 0.25383271358778287
356523	 -0.6786328382798281	 0.2979477874075702
356578	 -0.7384753821149996	 0.21245604369640664
356615	 -0.6154836434054671	 0.2772039096422324
356814	 -0.5250806135908027	 0.3265803430908869
356946	 -0.38062867502846554	 0.3939824941177745
356954	 -0.1324323092583684	 0.3971163865048441
356969	 -0.5841172092536333	 0.29430523634248307
357080	 -0.6977085148024599	 0.23047242315785316
357081	 -0.28186472653884337	 0.3127050141885141
357112	 -0.47484618621451574	 0.17755844831455111
357271	 -0.558871	 0.153995
357271	 -0.5728980576193903	 0.20784059642330016
357329	 -0.5822425068630058	 0.29649887792994134
357333	 -0.7073404874833353	 0.2797567321656558
357438	 -0.3865048090497125	 0.23246599454959233
357442	 -0.299954	 0.177682
357442	 -0.6331624298893771	 0.17733319482480575
357479	 -0.5719199546248969	 0.23199971618539073
357734	 -0.4288797118783578	 0.1848803316196956
357735	 -0.4674426734835393	 0.21276196091138877
357756	 -0.5399225114093268	 0.37733997378020884
357778	 -0.786771414343391	 0.45029175413527744
357806	 -0.31782859658773	 0.3905024569567806
357814	 -0.5169751799843165	 0.22945030130908914
357898	 -0.17181791589171666	 0.24460959329741097
357899	 -1.6317209157390546	 0.29342436390149207
358156	 0.4383343098575869	 0.2899819649760455
359693	 -0.006903862398989505	 0.2090655803715004
359694	 -0.11415640134733267	 0.15385755522054237
359699	 -0.0805528	 0.140687
359699	 -0.07817891611486	 0.21807544044117147
359750	 0.1668461633315662	 0.17213495729960698
359751	 0.0974926278674378	 0.20067134072066498
359764	 -0.1183845818561387	 0.19902976841523623
359806	 -0.6903418771794998	 0.33067684768161404
359812	 -0.4196428391631467	 0.3267049129171371
359871	 -0.964883	 0.337708
359946	 -0.655392	 0.128851
359998	 -0.655932516548502	 0.1303189401300437
360017	 -0.4257488108508886	 0.17252550807754982
360019	 -0.408971	 0.142229
360019	 -0.20667080575862762	 0.1680771377952152
360075	 -0.017289200970978094	 0.19768407529553925
360090	 -0.06773305978511963	 0.2394311740775345
360116	 0.011357569542222307	 0.3219045541158906
360126	 -0.12311290188077009	 0.3351107064225853
360131	 0.178612476885552	 0.20497035133405336
360141	 0.204477	 0.196961
360178	 -0.14756640580664426	 0.17882643254394315
360295	 -0.143768	 0.1408
360295	 -0.1048503813820872	 0.15141234317846905
360296	 0.26839834671586515	 0.26872009137659125
360327	 -0.36190475473578343	 0.41703101509788504
360413	 -0.2018288689995849	 0.20449326036908336
360459	 -0.20293300000000003	 0.157101
360459	 -0.2542041682420365	 0.17345239076951174
360460	 -0.35785059301308075	 0.236934887942149
360486	 -0.5027140212003992	 0.19378050377165887
360490	 -0.5488842911714679	 0.17278696857973605
360491	 0.23459258648588419	 0.22527641842762153
360794	 -0.2010790285231815	 0.21256677524201217
360820	 -0.3888130000000001	 0.183886
360820	 -0.41246710602242265	 0.242451955040752
360826	 -0.6057113634284146	 0.3175997365044344
360890	 -0.5051315643531055	 0.27189497867439766
360892	 -0.25465817842305283	 0.22061477306528868
360919	 -0.209224	 0.195827
360919	 -0.2041417024000654	 0.1529536518794284
360927	 -0.22121999999999997	 0.135675
360927	 -0.2241864268558098	 0.13879898332044327
360941	 -0.2658759599799337	 0.36333106825793837
360942	 0.14705668159960533	 0.32191944360945607
360948	 0.1760641982803063	 0.234979910980274
361045	 0.22013799999999997	 0.176109
361045	 0.2547670351733662	 0.22211247888937885
361054	 0.233543882085523	 0.30485252386978345
361105	 0.1010614388379581	 0.16005356333860618
361197	 0.061882900000000005	 0.132808
361197	 0.24103760794866363	 0.14470031866620853
361223	 1.7507499999999998	 0.220791
361223	 2.0643909736225585	 0.19176531657061616
361239	 2.27066	 0.169996
361239	 1.3593581782961592	 0.1764703975657835
361240	 -0.039735290369585625	 0.19565722757714146
361272	 0.35565002408087004	 0.2381803483000643
361297	 0.4196440000000001	 0.186592
361297	 0.7252725567670546	 0.13299797640244165
361303	 0.758575	 0.125786
361303	 0.7013605369179404	 0.13711973399353938
361318	 -0.4170130000000001	 0.277572
361318	 -0.1956957155923686	 0.3241575717594817
361320	 0.17893546736382138	 0.3109850386366001
361365	 0.3477088120880888	 0.2870333657269031
361366	 -0.21278916249436208	 0.16926346986008903
361417	 -0.139606	 0.140051
361417	 -0.07640528593659034	 0.13171010948942818
361443	 -0.029954	 0.125226
361443	 0.05489994505865077	 0.1272243683315464
361468	 0.225456	 0.131149
361468	 0.11824711306525185	 0.13654926642219972
361475	 -0.4799	 0.163436
361475	 -0.24216682764439423	 0.15808965315287143
361512	 0.32289	 0.144591
361512	 0.32289	 0.144591
361514	 -0.12185705633411045	 0.250193964357566
361573	 0.17919297433253242	 0.2256012025185549
361579	 0.2796737750364735	 0.20418454894127758
361580	 0.11570462821717194	 0.2205198085379723
361957	 -0.13186927781807212	 0.13587904408133408
361971	 -0.169081	 0.120686
361971	 -0.16677405860473343	 0.1230385389317248
361989	 0.894828	 0.528196
361989	 0.6662904988409819	 0.4705166600630328
361994	 -0.9311921880592442	 0.3848211131681469
362061	 -0.8171346082401802	 0.250985492768255
362064	 -0.7018069999999998	 0.192617
362064	 -0.006559294463769329	 0.16863524391094178
362091	 0.0386148	 0.151548
362091	 -0.1359093928418073	 0.23096197977175928
362106	 0.4157536646804564	 0.20444548820972785
362107	 0.13455555243815576	 0.20738765596835812
362148	 -0.19618223954834604	 0.22648592438088846
362154	 -0.3919786583331407	 0.21814442698229405
362161	 -0.6469102051462507	 0.2806745935933848
362167	 -1.26036	 0.221861
362520	 -0.1095123849037992	 0.38645633347712877
362616	 -0.8883472944170543	 0.32926837060663505
362617	 0.8080855350446368	 0.3328904642061211
362655	 0.9602561069528507	 0.32336843011881655
362695	 -0.5564424035200953	 0.15701685582740696
362696	 -0.577291	 0.139571
362696	 -0.5501285469627074	 0.15010430151883827
362698	 -0.33759306868071964	 0.19517654773014664
362720	 -0.23848476650447253	 0.2193388185710253
362728	 -0.5103917187519812	 0.2676970918708276
